page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-41,"MARS: Margin-Aware Reward-Modeling with Self-Refinement Payel Bhattacharjee 1 Osvaldo Simeone 2 Ravi Tandon 3 Abstract Reward modeling is a core component of modern alignment pipelines including RLHF and RLAIF, underpinning policy optimization methods includ- ing PPO and TRPO. However, training reliable reward models relies heavily on human-labeled preference data, which is costly and limited, mo- tivating the use of data augmentation. Existing augmentation approaches typically operate at the representation or semantic level and remain agnos- tic to the reward model’s estimation difficulty. In this paper, we propose MARS, an adaptive, margin- aware augmentation and sampling strategy that explicitly targets ambiguous and failure modes of the reward model. Our proposed framework, MARS, concentrates augmentation on low-margin (ambiguous) preference pairs where the reward model is most uncertain, and iteratively refines the training distribution via hard-sample augmen- tation. We provide theoretical guarantees showing that this strategy increases the average curvature of the loss function hence enhance information and improves conditioning, along with empirical results demonstrating consistent gains over uni- form augmentation for robust reward modeling.1. Introduction The alignment of large language models (LLMs) has emerged as a central challenge as these models are in- creasingly deployed in high-stakes domains such as edu- cation (Al Faraby et al.,2024; Alhafni et al.,2024), scien- tific research (Ren et al.,",1534,213,383.5,"tensor([ 3.2957e-02,  5.3979e-02,  3.0222e-03,  3.6164e-02,  7.1465e-03,
         9.2695e-03, -4.1533e-02, -3.7368e-02, -4.5380e-02, -1.9982e-02,
        -7.9639e-02, -1.0213e-02, -2.0366e-02,  4.7468e-03,  1.6165e-02,
        -8.5625e-02,  6.8261e-02, -2.1424e-02,  3.1351e-02, -2.2882e-02,
         2.3647e-02,  7.3311e-03, -7.0834e-03,  3.6322e-02,  3.8933e-03,
         4.3200e-04,  7.4327e-03,  1.0936e-02,  4.0220e-02, -2.5248e-02,
         6.2752e-02,  5.8090e-02,  3.0918e-02,  7.0579e-02,  2.2309e-06,
        -4.9763e-02, -4.4312e-02, -8.4750e-03, -5.3900e-02, -6.6735e-03,
         5.6637e-02, -7.8365e-03, -1.1166e-02,  2.2804e-03, -8.2254e-03,
         1.1233e-02,  7.8152e-02,  4.0375e-02,  5.6046e-02,  7.6191e-02,
         5.5866e-03, -2.8514e-02,  2.2966e-03, -6.2277e-02,  3.3339e-02,
        -3.4566e-02,  2.6485e-02, -2.5616e-02, -3.0354e-02, -1.2178e-02,
        -4.2648e-02,  1.5002e-02,  1.4818e-02,  1.1572e-02,  4.0606e-02,
         3.6808e-02,  3.1939e-02, -4.3245e-03, -2.5738e-02,  4.2747e-02,
        -1.8204e-03,  7.8700e-03, -7.9381e-03, -3.0201e-02,  1.2432e-02,
        -5.8442e-03, -1.5140e-02,  1.4139e-02,  2.2129e-02,  3.0499e-02,
         3.5952e-02,  2.4121e-02,  3.8981e-02,  5.0425e-02, -2.8560e-02,
         9.4652e-02, -5.7142e-04, -6.1637e-02,  1.7410e-02,  2.0286e-02,
        -5.3140e-02, -3.9433e-02, -3.5429e-03,  3.7002e-03, -3.8681e-02,
         2.1612e-02, -5.9664e-02, -5.7667e-02,  8.4854e-03,  3.4628e-03,
         6.8093e-02,  3.0689e-02, -2.7778e-02,  4.1365e-02, -3.9748e-04,
         4.4685e-02, -2.2630e-02,  6.7847e-02, -4.8610e-02,  2.2345e-02,
         1.8211e-02, -1.4062e-02, -1.4464e-02,  3.1234e-02, -1.9253e-02,
        -2.3733e-03, -7.5404e-02,  3.6189e-02, -6.5822e-02,  3.2752e-02,
         1.1372e-02,  1.0591e-02, -8.1737e-02,  7.8544e-03, -4.6879e-02,
         2.6201e-02, -7.4200e-03,  3.1085e-02,  5.8554e-02,  2.1243e-02,
        -1.1660e-02,  7.6586e-03, -2.1561e-02, -5.4388e-02, -8.9085e-03,
         1.0710e-01, -5.3714e-03, -3.5028e-02,  5.1024e-03, -1.9112e-02,
        -3.8844e-02, -2.6335e-02, -1.8911e-03, -5.4273e-02,  2.9505e-02,
        -3.8510e-02, -1.4965e-02, -3.6209e-02,  9.5277e-03, -3.1463e-02,
        -2.1903e-02,  6.1000e-02,  1.6327e-02, -1.0323e-02,  1.3286e-02,
        -2.1937e-02, -2.0091e-02,  6.3394e-02,  4.5618e-02,  5.0504e-02,
         2.5743e-02,  1.0651e-02, -1.0648e-02,  4.4629e-02,  3.6895e-02,
         1.7992e-02, -3.6533e-02, -1.6020e-02,  3.6668e-02,  6.0890e-02,
         7.2749e-02,  1.0598e-03, -2.4830e-02, -1.8806e-02,  6.3683e-02,
         7.5467e-03,  5.1412e-03, -6.6385e-02, -5.1318e-04, -2.1857e-02,
        -9.6845e-03,  1.3457e-02, -7.0010e-02,  1.9749e-02,  8.7161e-03,
         1.2752e-02,  3.1370e-02,  2.2500e-02, -3.4340e-02, -5.3786e-02,
        -1.2668e-03, -2.3989e-02,  3.7296e-02,  3.2050e-02,  6.5796e-02,
        -2.0416e-02, -2.8705e-02,  1.8728e-02,  5.1324e-02, -2.7809e-02,
         3.6862e-02, -3.3892e-02,  5.3286e-02,  5.7726e-02,  3.0767e-02,
        -5.4480e-02, -5.4788e-02, -2.8257e-02, -4.2985e-02,  3.4370e-02,
         5.0329e-02, -2.1546e-02,  3.2141e-03, -3.3586e-02, -4.7539e-02,
         1.6867e-02,  2.8494e-02,  2.2185e-02,  3.2283e-02, -2.5935e-02,
         6.0225e-04,  4.5910e-04, -5.0669e-02,  4.5620e-02,  1.9655e-02,
        -1.7394e-02,  4.1178e-03,  2.1271e-02,  5.3762e-02,  1.1341e-02,
        -3.3809e-04, -2.4040e-04,  3.3645e-02, -1.0064e-03, -1.3450e-02,
         4.3215e-03, -5.2251e-02, -4.1880e-02,  5.9223e-02,  7.5744e-03,
        -2.4140e-02,  4.7925e-02, -7.3306e-02, -5.0386e-02, -2.0118e-03,
        -2.8254e-02,  2.4543e-02, -3.0954e-02,  5.0806e-02, -6.3523e-03,
        -2.2027e-02, -6.9198e-02,  3.4479e-02, -2.4796e-02,  1.0021e-02,
        -5.1662e-02,  3.2413e-03, -3.1760e-02, -9.7082e-02, -4.7074e-02,
        -1.3042e-02, -1.1338e-02,  2.4787e-02,  3.7808e-02,  5.9896e-03,
        -3.8552e-02, -4.2791e-02, -3.3463e-02,  9.0909e-03, -1.0704e-02,
         2.1556e-02,  1.9933e-02,  1.7838e-02, -1.7458e-02, -1.5364e-02,
        -2.2395e-02, -2.5673e-02,  6.2354e-03,  1.9272e-02,  3.3336e-02,
         2.3298e-02,  2.3447e-03, -4.0662e-02, -2.8216e-02, -1.0106e-02,
        -2.9811e-02, -1.3773e-02, -3.6505e-03, -4.6559e-02, -4.0317e-03,
        -3.4004e-02,  2.9705e-02, -1.0171e-02,  1.1793e-04, -5.7238e-03,
        -1.3733e-03,  3.6265e-03,  8.9960e-02,  2.1261e-02,  4.8294e-02,
         4.2192e-02,  2.4642e-02, -6.6243e-02,  1.1887e-02, -6.6993e-02,
        -3.9818e-02, -2.0353e-02, -1.5362e-02,  1.8443e-02,  9.5732e-02,
        -1.6906e-02,  3.4236e-03, -5.2131e-02, -1.3949e-02, -3.8800e-03,
        -2.4148e-02, -2.4372e-02,  4.9686e-03, -3.4827e-02,  1.8247e-02,
        -4.5020e-02, -6.3743e-02,  1.0558e-01, -2.3320e-02, -3.1208e-03,
        -3.9208e-02, -1.0495e-02, -1.7451e-02, -1.7151e-02,  1.1605e-02,
         1.1861e-02, -1.6768e-02, -2.8824e-02, -5.3402e-02, -2.2995e-02,
         2.6300e-02, -2.6487e-02,  5.2864e-02, -1.4356e-02, -1.6184e-03,
        -1.5267e-02, -6.5507e-02, -4.4187e-02, -3.7351e-02, -9.8910e-03,
        -2.0595e-03, -1.5098e-02, -2.6330e-02, -1.8205e-02, -7.3329e-03,
         1.9653e-02,  4.5683e-02, -5.2265e-02,  1.6787e-02, -3.5813e-02,
        -7.0494e-03,  9.7414e-02,  3.7339e-02,  2.1028e-02, -5.7707e-02,
        -4.6270e-02,  2.6741e-02,  4.4638e-02, -1.7065e-04, -1.1684e-03,
         2.2296e-03,  5.0269e-02, -6.4119e-02,  9.5933e-03,  1.6394e-02,
         4.2133e-02, -5.9308e-02, -4.9267e-03,  8.3788e-02,  5.2096e-03,
        -7.1036e-02,  7.5248e-03, -7.0850e-03,  6.1259e-02,  1.1849e-02,
         2.3636e-02, -8.1011e-02, -1.7657e-02,  1.2750e-02,  5.9214e-02,
        -4.4700e-03, -4.8308e-03,  3.2443e-02, -1.2010e-01,  2.5478e-02,
         2.1615e-02, -6.7155e-02, -1.9490e-03, -1.0575e-02,  2.2272e-02,
        -4.2125e-02,  3.5356e-02,  1.2895e-02,  1.0622e-02,  1.7085e-03,
         4.0962e-02,  4.4052e-02, -6.0250e-02, -1.4759e-02, -5.6154e-02,
         6.2726e-02,  9.6986e-02, -1.1641e-02, -1.1622e-02, -5.2876e-02,
         1.1146e-02,  7.7889e-03, -3.3079e-02, -6.3837e-03,  1.7103e-02,
        -4.1686e-02, -1.9468e-03,  2.2684e-02,  6.5215e-02,  5.5654e-03,
         5.1042e-03, -2.0527e-02,  7.2632e-02, -1.8894e-02,  5.2918e-02,
        -3.4403e-02, -3.5455e-02,  2.5847e-02,  7.6691e-02, -1.1890e-02,
        -4.9355e-02, -8.1120e-03, -1.4783e-02, -1.4176e-02, -2.6373e-02,
         3.0602e-02,  4.4279e-03, -4.2523e-02, -3.9841e-02, -6.1960e-02,
        -4.8773e-02,  8.9386e-03,  2.9927e-02,  2.0406e-03, -3.0334e-02,
        -3.0849e-02, -2.7963e-02, -5.3274e-02,  6.0788e-02, -4.1506e-02,
         2.1984e-02, -7.6655e-02, -2.5202e-02, -3.5634e-02, -3.2129e-02,
        -3.0493e-02, -1.9554e-02, -3.9352e-02, -7.4254e-02,  1.1872e-02,
         7.7962e-02,  1.7429e-02,  8.8900e-02, -3.4665e-02, -3.9977e-02,
         4.0400e-02,  5.5123e-02, -2.1827e-02,  3.5126e-02,  4.9981e-02,
         2.8183e-02, -1.9887e-02,  1.9267e-02, -6.7345e-02,  1.9087e-02,
         2.4910e-02,  3.2371e-02,  1.9175e-02, -1.7777e-02,  3.2840e-02,
        -1.1568e-02,  7.1366e-02, -4.5715e-02, -3.5493e-03, -4.7609e-02,
         2.0700e-02, -1.3982e-02, -2.8214e-02, -2.4243e-02, -2.1922e-02,
         4.3384e-02, -1.0008e-02,  1.5508e-02, -3.2033e-02, -3.7396e-03,
         2.7739e-02, -5.8745e-02, -1.8550e-02, -4.1605e-03,  2.1029e-02,
         1.3911e-02,  4.9232e-02, -2.0275e-03, -1.7067e-03,  2.2028e-03,
         4.1278e-02,  1.7046e-02,  4.0429e-02,  6.0618e-02,  8.3409e-03,
        -1.4870e-02,  2.1472e-02, -4.1742e-02, -6.4692e-03, -6.5436e-02,
         5.3959e-03,  3.1411e-02, -3.1061e-02,  4.5386e-02, -1.3494e-02,
        -2.2480e-02, -2.2370e-02,  6.1585e-04, -2.9640e-02, -2.3133e-02,
         8.2532e-02,  2.0415e-02,  6.9399e-03, -1.9165e-02,  5.0292e-02,
        -1.8900e-03,  4.1427e-02, -3.4005e-02,  6.8575e-03, -1.4506e-02,
        -2.5428e-02,  2.2380e-02,  3.0650e-02, -5.1133e-02, -2.4415e-02,
        -3.5837e-02, -6.0352e-02, -5.1769e-03,  4.5260e-02, -4.2433e-03,
        -1.4659e-02,  3.2897e-02,  2.5121e-02, -6.8166e-02, -2.0172e-02,
        -3.5627e-02,  1.0440e-02, -1.4435e-02, -2.4702e-02, -2.7658e-02,
        -6.6207e-33, -4.6965e-02,  2.1500e-02,  4.8766e-03,  1.3732e-03,
        -6.1580e-02, -1.5169e-03,  2.9206e-03,  4.6390e-03,  1.0247e-02,
         1.1865e-02, -5.4088e-03, -1.9618e-02,  1.8011e-02,  2.8070e-02,
         3.5606e-02, -1.6241e-02,  4.8281e-02, -3.9793e-03, -5.7266e-02,
        -1.5479e-03,  3.1899e-02,  7.3258e-03,  7.6145e-02, -8.7489e-02,
         6.9283e-02,  2.8307e-02, -3.4366e-02,  4.7412e-02,  3.9644e-04,
         7.5354e-02,  1.2224e-02,  1.8923e-02, -2.2084e-03, -5.8829e-02,
        -1.5321e-02, -4.0595e-03, -6.6992e-02, -6.9791e-03,  2.0449e-02,
         4.6460e-03, -4.1659e-02, -3.9987e-02,  4.4107e-02, -2.2625e-03,
        -3.5429e-02,  6.8106e-05,  2.0582e-02, -2.7334e-02, -1.9125e-02,
         3.9013e-02, -5.2090e-02,  3.2540e-03,  1.0657e-02, -9.4162e-03,
         4.9862e-02,  3.4204e-02,  1.2976e-02,  5.3195e-02, -4.0768e-02,
         3.1756e-02,  2.0394e-02,  4.7262e-02,  8.6900e-02,  5.3825e-02,
         6.5760e-03,  4.3434e-02, -2.8659e-04, -1.9143e-02,  2.2750e-02,
        -1.1549e-02,  2.7771e-02,  1.4145e-02,  3.2057e-02,  1.8456e-02,
         2.7341e-02, -1.6768e-04, -6.7756e-03,  4.4629e-02,  1.4656e-02,
         6.7264e-03,  6.9332e-03,  5.0341e-02, -4.3610e-02, -1.9764e-02,
        -2.2803e-02, -3.8406e-02, -1.7273e-02, -2.2724e-02,  2.7945e-02,
         3.8633e-02, -2.2346e-02,  3.2181e-02,  1.6297e-02, -3.0173e-02,
        -2.0580e-03, -1.6986e-02, -6.0759e-03,  2.3726e-02, -8.5488e-03,
        -3.2152e-03, -8.3435e-02, -2.7915e-02, -1.9607e-02, -9.9943e-03,
        -1.8140e-02,  4.2597e-02,  5.5531e-02,  8.7145e-03, -1.2476e-02,
         1.2925e-02, -2.9101e-02,  4.0866e-03, -6.3400e-03,  1.1075e-02,
         5.4649e-02,  3.5654e-03,  8.0331e-03,  5.2330e-02,  3.9230e-02,
        -3.0978e-03, -4.1816e-02, -1.7644e-02, -4.1342e-03,  2.4715e-02,
        -1.2721e-02,  2.3750e-03,  2.2568e-02, -2.9764e-03, -1.0234e-02,
        -5.3940e-02, -5.2704e-03, -1.3454e-02,  2.8491e-07,  3.8877e-02,
         1.8871e-02,  1.6993e-02, -2.5485e-02,  1.3251e-02,  6.0036e-02,
        -4.7325e-03,  2.8664e-02,  1.3053e-02,  1.3035e-02,  3.3290e-03,
         2.0018e-02,  3.2587e-02, -2.9491e-02, -4.5462e-02, -6.9409e-03,
        -8.1278e-02,  2.8639e-02, -1.6463e-02, -7.3138e-03,  1.0706e-02,
         9.0439e-02,  6.4109e-02, -1.1922e-02, -7.5159e-03,  3.3418e-02,
         4.8200e-02, -3.6881e-02,  1.8407e-03,  3.0223e-02,  2.3937e-02,
         8.8171e-03, -2.7981e-02,  8.6216e-04, -9.0521e-03,  4.5866e-02,
        -3.2724e-03,  5.9839e-02, -2.6012e-02, -8.0683e-03, -1.7372e-02,
         1.6304e-02,  1.1348e-02, -7.5630e-02,  2.8078e-02, -7.5263e-02,
        -1.5274e-02, -5.1492e-02, -2.1931e-02, -2.5387e-03,  7.1351e-03,
        -2.8367e-02, -7.6001e-03,  1.8374e-03,  2.7739e-02,  3.1141e-02,
        -3.1080e-02, -7.4228e-02, -3.7771e-02,  3.8914e-02, -4.0132e-02,
        -4.3525e-02, -3.0356e-02,  6.3167e-02,  3.1193e-03, -1.0878e-01,
        -4.0858e-02,  2.7731e-34,  1.8007e-02, -3.0392e-03,  2.4538e-03,
         1.5417e-02, -1.1380e-02,  1.0070e-02,  2.6750e-02,  3.3998e-02,
         2.4865e-02, -4.1742e-02, -1.7343e-02])"
